component_name,component_group_name,meta_value,ID_11_rep1,ID_11_rep2,ID_13_rep1,ID_13_rep2,ID_15_rep1,ID_15_rep2,ID_17_rep1,ID_17_rep2,ID_19_rep1,ID_19_rep2,ID_1_rep1,ID_1_rep2,ID_21_rep1,ID_21_rep2,ID_23_rep1,ID_23_rep2,ID_25_rep1,ID_25_rep2,ID_27_rep1,ID_27_rep2,ID_29_rep1,ID_29_rep2,ID_31_rep1,ID_31_rep2,ID_33_rep1,ID_33_rep2,ID_35_rep1,ID_35_rep2,ID_37_rep1,ID_37_rep2,ID_39_rep1,ID_39_rep2,ID_3_rep1,ID_3_rep2,ID_41_rep1,ID_41_rep2,ID_43_rep1,ID_43_rep2,ID_45_rep1,ID_45_rep2,ID_47_rep1,ID_47_rep2,ID_49_rep1,ID_49_rep2,ID_51_rep1,ID_51_rep2,ID_5_rep1,ID_5_rep2,ID_7_rep1,ID_7_rep2,ID_9_rep1,ID_9_rep2
Asp_419,Asp_418,RT,727.554077,727.429199,727.399841,727.463440,727.509033,727.450256,727.611389,727.424072,727.483459,727.436462,727.983154,727.455750,727.501160,727.462891,727.393494,727.467896,727.544800,727.488953,727.361633,727.399536,727.510437,727.534790,727.497009,727.442017,727.448059,727.490112,727.462036,727.488647,727.483032,727.487122,727.332092,727.365540,727.518677,727.513611,727.443298,727.405334,727.360291,727.358948,727.419373,727.421814,727.405579,727.402466,727.346863,727.411926,727.397461,727.422607,727.328613,727.414734,727.491699,727.413940,727.403931,727.394470
Asp_419,Asp_418,peak_apex_int,653668.250000,572852.375000,1234747.375000,1188665.875000,1344188.750000,1291653.125000,1406950.625000,1360122.750000,1122223.625000,1044185.375000,952674.187500,918588.187500,920402.187500,891936.812500,206741.031250,183513.296875,587951.062500,565770.187500,66384.968750,60053.648438,590659.875000,578557.437500,1141217.750000,1124982.625000,206373.093750,182772.437500,710286.125000,727516.875000,991664.437500,993715.750000,26597.830078,20424.009766,175531.125000,165255.328125,414347.562500,426954.656250,1104265.000000,1115879.875000,282119.437500,262115.875000,989390.250000,970940.375000,838747.375000,839131.812500,936879.500000,907203.687500,204193.718750,188321.109375,1343115.750000,1292649.125000,65471.652344,53228.281250
Asp_420,Asp_418,RT,727.554077,727.429199,727.399841,727.463440,727.509033,727.450256,727.611389,727.424072,727.483459,727.436462,727.983154,727.455750,727.501160,727.462891,727.393494,727.467896,727.544800,727.488953,727.361633,727.399536,727.510437,727.534790,727.497009,727.442017,727.448059,727.490112,727.462036,727.488647,727.483032,727.487122,727.332092,727.365540,727.518677,727.513611,727.443298,727.405334,727.360291,727.358948,727.419373,727.421814,727.405579,727.402466,727.346863,727.411926,727.397461,727.422607,727.328613,727.414734,727.491699,727.413940,727.403931,727.394470
Asp_420,Asp_418,peak_apex_int,347139.687500,313180.875000,663494.812500,644332.812500,721900.375000,692145.062500,769500.625000,744515.625000,601551.562500,566076.250000,439324.312500,424260.281250,496245.187500,485106.375000,110174.000000,99021.562500,315426.375000,306392.250000,36527.855469,32108.126953,317637.625000,312192.875000,611189.687500,613851.000000,109695.351562,96897.359375,383964.031250,383212.031250,530176.875000,533109.000000,14220.274414,10547.018555,92126.625000,87156.796875,218500.656250,230175.843750,589066.000000,596858.750000,147671.562500,136304.109375,523158.000000,519457.000000,437802.750000,436263.062500,489891.187500,473349.812500,107125.984375,100862.187500,722583.062500,702439.937500,34454.410156,29194.037109
Asp_421,Asp_418,RT,727.554077,727.429199,727.399841,727.463440,727.509033,727.450256,727.611389,727.424072,727.483459,727.436462,727.983154,727.455750,727.501160,727.462891,727.393494,727.467896,727.544800,727.488953,727.361633,727.399536,727.510437,727.534790,727.497009,727.442017,727.448059,727.490112,727.462036,727.488647,727.483032,727.487122,727.332092,727.365540,727.518677,727.513611,727.443298,727.405334,727.360291,727.358948,727.419373,727.421814,727.405579,727.402466,727.346863,727.411926,727.397461,727.422607,727.328613,727.414734,727.491699,727.413940,727.403931,727.394470
Asp_421,Asp_418,peak_apex_int,138065.703125,117513.562500,258609.937500,250133.343750,281508.687500,270016.281250,300617.781250,290026.250000,234463.828125,217217.015625,104159.562500,98561.171875,192904.625000,188374.265625,43023.109375,39151.703125,121608.820312,119712.898438,14007.420898,12593.028320,121136.320312,120072.867188,234583.359375,233259.703125,40827.835938,38380.128906,149112.140625,146650.468750,202661.031250,204182.578125,5682.876953,4287.033691,35162.453125,34712.890625,83644.726562,87462.453125,223531.593750,225786.203125,56250.238281,52504.476562,203450.281250,201924.578125,168594.703125,166285.453125,187637.265625,180759.937500,42318.847656,37904.507812,279509.625000,272538.093750,13867.173828,11468.280273
Asp_422,Asp_418,RT,727.554077,727.429199,727.399841,727.463440,727.509033,727.450256,727.611389,727.424072,727.483459,727.436462,727.983154,727.455750,727.501160,727.462891,727.393494,727.467896,727.544800,727.488953,727.361633,727.399536,727.510437,727.534790,727.497009,727.442017,727.448059,727.490112,727.462036,727.488647,727.483032,727.487122,727.332092,727.365540,727.518677,727.513611,727.443298,727.405334,727.360291,727.358948,727.419373,727.421814,727.405579,727.402466,727.346863,727.411926,727.397461,727.422607,727.328613,727.414734,727.491699,727.413940,727.403931,727.394470
Asp_422,Asp_418,peak_apex_int,40813.218750,35070.957031,77048.265625,73266.585938,83526.757812,80099.546875,90440.210938,86561.625000,70547.539062,65308.984375,24465.216797,24093.076172,56870.250000,56402.667969,12784.069336,11428.989258,35574.125000,35764.214844,4233.029785,3871.644287,35140.859375,36085.128906,69823.820312,67971.406250,12215.374023,11042.338867,43353.246094,43338.324219,60136.085938,62012.636719,1753.017700,1390.180420,10026.791016,9632.342773,24658.976562,24689.638672,66467.828125,67700.328125,16979.896484,16577.980469,60392.449219,60527.742188,48132.503906,48281.062500,54474.035156,52624.960938,11942.862305,11249.344727,83610.046875,79205.289062,4273.041992,3560.151123
Glu_330,Glu_330,RT,816.408325,816.410034,816.342712,816.424255,816.479065,816.393433,816.480469,816.395630,816.487488,816.397339,817.037231,816.497253,816.509460,816.478210,816.469116,816.307434,816.487854,816.492432,816.316956,816.362122,816.480774,816.364746,816.474304,816.460632,816.344543,816.395325,816.443237,816.385803,816.410461,816.439880,816.178711,816.332397,816.382019,816.378540,816.425903,816.401245,816.374939,816.392944,816.313171,816.304932,816.431213,816.416565,816.351624,816.349976,816.414673,816.394653,816.468262,816.342285,816.484375,816.484253,816.382996,816.344910
Glu_330,Glu_330,peak_apex_int,588379.875000,528372.562500,1093712.500000,1047375.187500,1195177.125000,1154157.625000,1215243.375000,1174213.000000,1036248.062500,958768.187500,4004145.250000,3872302.750000,749715.812500,703229.750000,221577.796875,209456.343750,503135.875000,492098.531250,76737.914062,71023.070312,520579.718750,484752.937500,942456.750000,894574.687500,134807.546875,126673.007812,568455.125000,535219.562500,827463.562500,838575.250000,32175.525391,26337.947266,207543.140625,211676.562500,396191.000000,393796.031250,918473.562500,940596.000000,244327.562500,234120.953125,780085.375000,779327.500000,662175.187500,652567.937500,783701.750000,718740.750000,263799.406250,240611.015625,1129011.875000,1085961.750000,95775.757812,75344.148438
Glu_331,Glu_330,RT,816.408325,816.410034,816.342712,816.424255,816.479065,816.393433,816.480469,816.395630,816.487488,816.397339,817.037231,816.497253,816.509460,816.478210,816.469116,816.307434,816.487854,816.492432,816.316956,816.362122,816.480774,816.364746,816.474304,816.460632,816.344543,816.395325,816.443237,816.385803,816.410461,816.439880,816.178711,816.332397,816.382019,816.378540,816.425903,816.401245,816.374939,816.392944,816.313171,816.304932,816.431213,816.416565,816.351624,816.349976,816.414673,816.394653,816.468262,816.342285,816.484375,816.484253,816.382996,816.344910
Glu_331,Glu_330,peak_apex_int,916420.875000,828607.562500,1707384.250000,1624724.625000,1860726.125000,1808293.000000,1887076.375000,1813316.000000,1605153.125000,1499429.500000,1178075.250000,1151939.250000,1173113.625000,1116255.375000,352393.250000,329180.906250,810280.687500,782312.437500,119717.195312,110490.718750,805751.562500,764588.812500,1477675.125000,1404338.375000,217162.687500,199969.953125,893591.750000,833974.437500,1268883.250000,1283812.750000,47783.339844,37553.515625,291342.656250,296742.500000,610905.750000,616923.062500,1390163.875000,1429078.500000,378502.156250,363709.968750,1220506.000000,1221397.875000,1034607.937500,1028808.312500,1221970.375000,1138606.750000,394958.531250,362400.031250,1751525.250000,1669531.250000,136577.406250,113166.031250
Glu_332,Glu_330,RT,816.408325,816.410034,816.342712,816.424255,816.479065,816.393433,816.480469,816.395630,816.487488,816.397339,817.037231,816.497253,816.509460,816.478210,816.469116,816.307434,816.487854,816.492432,816.316956,816.362122,816.480774,816.364746,816.474304,816.460632,816.344543,816.395325,816.443237,816.385803,816.410461,816.439880,816.178711,816.332397,816.382019,816.378540,816.425903,816.401245,816.374939,816.392944,816.313171,816.304932,816.431213,816.416565,816.351624,816.349976,816.414673,816.394653,816.468262,816.342285,816.484375,816.484253,816.382996,816.344910
Glu_332,Glu_330,peak_apex_int,553986.125000,495401.468750,1025460.500000,974170.750000,1117549.000000,1088879.500000,1148257.125000,1099995.500000,986465.062500,912025.375000,445389.000000,437313.312500,706734.000000,669794.937500,215356.734375,199281.687500,483533.187500,479512.718750,73595.960938,65688.359375,486307.468750,461689.968750,878858.062500,834193.625000,130142.445312,121564.218750,528226.937500,496733.156250,754577.250000,764247.125000,27545.046875,22935.587891,171898.656250,173658.125000,361601.343750,366379.656250,825396.312500,857573.125000,219486.437500,213527.609375,724744.375000,728809.187500,613003.812500,606037.250000,720874.000000,662068.500000,232592.156250,212480.812500,1049918.250000,997141.562500,81752.031250,66694.796875
Glu_333,Glu_330,RT,816.408325,816.410034,816.342712,816.424255,816.479065,816.393433,816.480469,816.395630,816.487488,816.397339,817.037231,816.497253,816.509460,816.478210,816.469116,816.307434,816.487854,816.492432,816.316956,816.362122,816.480774,816.364746,816.474304,816.460632,816.344543,816.395325,816.443237,816.385803,816.410461,816.439880,816.178711,816.332397,816.382019,816.378540,816.425903,816.401245,816.374939,816.392944,816.313171,816.304932,816.431213,816.416565,816.351624,816.349976,816.414673,816.394653,816.468262,816.342285,816.484375,816.484253,816.382996,816.344910
Glu_333,Glu_330,peak_apex_int,182488.750000,165486.578125,347872.062500,325758.437500,372695.562500,365710.250000,388289.000000,372324.343750,329129.656250,302368.593750,83394.218750,82858.601562,234028.390625,223380.656250,70699.476562,65293.210938,159131.625000,158369.718750,24959.935547,22186.917969,162149.156250,152802.046875,290884.468750,277038.562500,42666.164062,40057.960938,173387.546875,163375.578125,249246.593750,248480.531250,9224.145508,7392.122070,55796.007812,58079.019531,120281.710938,121296.062500,270735.812500,278594.218750,72018.867188,70429.968750,242157.671875,243083.125000,200534.843750,197411.468750,236617.390625,219502.609375,76832.445312,70108.203125,354073.968750,331133.218750,26425.167969,22117.496094
Glu_334,Glu_330,RT,816.408325,816.410034,816.342712,816.424255,816.479065,816.393433,816.480469,816.395630,816.487488,816.397339,817.037231,816.497253,816.509460,816.478210,816.469116,816.307434,816.487854,816.492432,816.316956,816.362122,816.480774,816.364746,816.474304,816.460632,816.344543,816.395325,816.443237,816.385803,816.410461,816.439880,816.178711,816.332397,816.382019,816.378540,816.425903,816.401245,816.374939,816.392944,816.313171,816.304932,816.431213,816.416565,816.351624,816.349976,816.414673,816.394653,816.468262,816.342285,816.484375,816.484253,816.382996,816.344910
Glu_334,Glu_330,peak_apex_int,49994.203125,45090.476562,93870.101562,90186.015625,102870.648438,100106.585938,106438.226562,102291.914062,89391.859375,82359.867188,15090.553711,15153.408203,64091.718750,59345.953125,18948.306641,18153.421875,43598.011719,43067.437500,6701.676270,6253.711914,43478.878906,41746.167969,79254.507812,74513.921875,11908.483398,10578.574219,46375.437500,43499.406250,66937.570312,67388.929688,2621.374023,2199.733398,15430.418945,15175.814453,31971.988281,32767.705078,73351.664062,75428.882812,19264.843750,18746.103516,66623.570312,66508.687500,54708.441406,54101.542969,64380.667969,59339.832031,20459.912109,19233.017578,94730.375000,90893.773438,7950.239746,6173.394531
Glu_432,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_432,Glu_432,peak_apex_int,548681.375000,498701.968750,994358.875000,951099.687500,1076667.250000,1053314.500000,1116189.625000,1070112.500000,941862.250000,884121.687500,4032216.750000,3895842.750000,684383.875000,658215.625000,203674.453125,187584.906250,466329.718750,461448.843750,69200.742188,62480.710938,480424.437500,454287.000000,862250.187500,820221.250000,122727.023438,113453.476562,540472.937500,508989.500000,757286.625000,774823.312500,28240.152344,23455.392578,195008.140625,196720.421875,371471.218750,374882.656250,834002.437500,856251.062500,223331.156250,214964.546875,711528.625000,724127.187500,627417.062500,614161.812500,726983.437500,677352.937500,244899.125000,222353.156250,1038180.500000,980424.250000,86851.437500,68943.039062
Glu_433,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_433,Glu_432,peak_apex_int,966626.687500,867226.937500,1720701.750000,1651408.750000,1883341.125000,1824778.750000,1928064.000000,1850917.625000,1645637.875000,1554984.000000,1549355.375000,1500987.125000,1207060.375000,1157272.750000,366326.750000,333512.218750,839865.875000,833013.062500,123785.546875,109624.609375,850182.062500,806706.312500,1501253.875000,1450664.250000,223184.750000,206307.500000,951121.125000,894697.250000,1303639.000000,1339225.375000,47001.078125,39227.144531,309146.062500,310642.218750,654645.937500,658923.687500,1423266.625000,1471025.625000,389358.000000,375492.562500,1267854.125000,1267948.375000,1093661.125000,1076990.750000,1276784.375000,1190101.000000,410091.906250,369841.468750,1765522.375000,1692272.375000,140517.062500,112106.453125
Glu_434,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_434,Glu_432,peak_apex_int,711085.437500,641249.500000,1275056.750000,1216861.500000,1381189.625000,1364073.750000,1419459.750000,1364862.750000,1216310.250000,1148734.375000,717086.000000,685583.812500,901210.250000,859127.875000,273754.093750,249456.140625,630571.687500,616641.687500,89609.578125,82026.382812,642839.687500,597421.500000,1110096.500000,1061945.250000,163548.984375,150952.890625,690013.250000,646246.375000,968906.937500,976352.125000,34996.640625,28281.078125,220755.359375,219179.734375,483007.625000,484368.937500,1046048.250000,1077551.500000,283451.562500,273706.468750,925784.000000,933367.437500,789288.437500,786965.062500,919771.437500,866840.875000,297949.531250,274550.500000,1301791.750000,1246302.125000,102631.492188,85923.468750
Glu_435,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_435,Glu_432,peak_apex_int,314123.843750,283888.656250,570283.062500,537384.437500,618248.187500,600958.562500,635903.500000,607183.125000,527134.812500,507273.531250,170839.140625,163280.890625,398790.531250,382255.687500,120147.453125,113230.656250,277719.468750,275177.406250,39184.968750,35089.585938,275864.000000,262937.250000,485494.468750,468569.500000,70019.500000,65355.578125,301698.718750,286695.968750,418266.562500,424379.906250,15263.531250,12742.737305,95396.968750,96374.289062,210687.406250,212658.796875,456032.062500,473395.718750,123318.937500,119289.429688,408361.187500,406563.000000,342487.656250,341808.406250,395939.750000,373752.343750,128550.585938,117976.078125,578560.312500,552033.500000,44181.957031,36559.640625
Glu_436,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_436,Glu_432,peak_apex_int,108365.375000,96462.507812,194683.546875,182840.031250,210558.140625,205500.140625,220061.171875,211147.625000,185093.546875,174828.125000,40452.027344,39191.414062,137007.031250,130003.875000,40198.167969,36406.542969,94316.500000,92909.414062,14440.137695,12237.056641,95021.742188,90567.906250,168485.765625,158740.390625,24381.136719,22578.972656,104068.031250,96423.960938,143983.937500,147289.187500,5356.472656,4262.255371,33093.191406,33289.328125,72271.031250,70776.070312,154882.906250,163792.843750,40936.531250,40016.984375,138249.750000,136689.718750,117943.351562,116305.820312,135919.593750,127472.734375,43424.828125,40665.648438,195755.562500,187711.921875,15528.708008,12269.601562
Glu_437,Glu_432,RT,816.530396,816.390259,816.391724,816.492188,816.583557,816.498291,816.598816,816.437866,816.574402,816.489319,817.106812,816.552490,816.530334,816.564209,816.519775,816.368591,816.557007,816.501221,816.318848,816.452332,816.517700,816.388000,816.581177,816.512695,816.452759,816.430542,816.492737,816.554260,816.521606,816.494690,816.316589,816.333557,816.448364,816.455627,816.471680,816.482666,816.470520,816.421753,816.414368,816.343140,816.490295,816.470093,816.404114,816.394348,816.466064,816.450012,816.520935,816.446411,816.562866,816.557312,816.455627,816.475342
Glu_437,Glu_432,peak_apex_int,28127.734375,26603.179688,53233.773438,49644.003906,55967.246094,54681.414062,58230.531250,56580.750000,50232.183594,45777.218750,7380.131348,7177.301270,36098.335938,34212.425781,10878.700195,9859.913086,25397.105469,24425.005859,3968.968018,3177.247803,24802.292969,24567.433594,42864.687500,41484.769531,6547.875488,5990.332520,26761.785156,26160.660156,38205.531250,38483.855469,1467.259521,1186.096802,8861.912109,8593.036133,18579.617188,19574.105469,41107.828125,42089.824219,11206.999023,10744.977539,35766.468750,37334.722656,30162.298828,30638.433594,33866.160156,33181.445312,11553.792969,10989.688477,52351.550781,50140.238281,4204.383301,3325.440918
Gly_218,Gly_218,RT,278.013580,277.979523,277.996033,277.981293,278.019775,278.003082,278.033875,277.990295,278.067566,278.034973,278.672699,277.971710,277.975800,277.979462,278.012360,278.016266,277.989563,278.022400,277.983734,278.014191,278.020386,278.034485,277.983093,277.988220,277.997375,277.920990,278.022064,278.001160,277.977173,277.986084,277.914917,277.898071,278.026886,278.034515,278.039246,277.993225,277.890930,277.911774,277.947296,277.996643,277.989288,277.903046,277.916992,277.902039,277.963928,277.907013,277.946625,278.029602,278.002014,277.948486,277.965149,277.976105
Gly_218,Gly_218,peak_apex_int,3627104.000000,2700821.500000,6023011.000000,5213284.000000,6402920.000000,5376175.000000,6856632.000000,5527803.500000,5357450.000000,4004486.750000,7559776.500000,6758082.500000,4427549.000000,3993926.250000,1403949.875000,1144973.625000,2989750.000000,2800243.250000,516824.875000,399934.812500,3182111.000000,2899218.000000,5553155.500000,5047065.000000,1337880.500000,1144686.500000,3484826.000000,3195756.750000,4754357.500000,4727932.000000,347582.906250,227296.125000,1538416.875000,1294950.125000,2435861.750000,2378010.250000,5441212.000000,5185370.500000,1776538.250000,1439415.750000,4583178.000000,4246996.000000,3877319.500000,3744515.000000,3984366.000000,3607093.500000,1699668.500000,1498524.875000,6297808.000000,5807154.000000,745527.937500,579040.437500
Gly_219,Gly_218,RT,278.013580,277.979523,277.996033,277.981293,278.019775,278.003082,278.033875,277.990295,278.067566,278.034973,278.672699,277.971710,277.975800,277.979462,278.012360,278.016266,277.989563,278.022400,277.983734,278.014191,278.020386,278.034485,277.983093,277.988220,277.997375,277.920990,278.022064,278.001160,277.977173,277.986084,277.914917,277.898071,278.026886,278.034515,278.039246,277.993225,277.890930,277.911774,277.947296,277.996643,277.989288,277.903046,277.916992,277.902039,277.963928,277.907013,277.946625,278.029602,278.002014,277.948486,277.965149,277.976105
Gly_219,Gly_218,peak_apex_int,787594.750000,584525.375000,1343449.125000,1151343.750000,1468513.250000,1197810.875000,1572105.500000,1232007.750000,1194375.625000,880834.812500,1722179.875000,1509708.625000,976429.062500,876984.937500,299573.781250,243483.015625,648512.875000,604643.750000,110054.398438,84893.828125,684724.812500,621906.187500,1247689.625000,1124414.750000,287078.968750,243825.171875,753651.312500,690175.812500,1050501.250000,1040559.625000,74741.804688,49433.410156,328321.031250,275927.625000,515697.968750,510993.437500,1225655.250000,1161596.500000,384484.906250,304452.843750,1019079.125000,943371.062500,847557.562500,817658.000000,881054.062500,787258.562500,367816.937500,322056.125000,1439278.750000,1314003.125000,157837.765625,123427.421875
Gly_246,Gly_246,RT,278.045563,278.005554,278.003204,277.999756,278.039185,278.028992,278.038177,278.016663,278.090515,278.052185,278.673767,278.012512,277.995544,278.023956,278.022858,278.035126,278.030884,278.032410,277.985321,278.004791,278.032867,278.044525,277.975616,278.030731,278.024139,277.931854,278.046783,278.031616,277.991119,278.014740,277.942535,277.913971,278.057190,278.055023,278.052612,278.016479,277.898224,277.915314,277.977234,278.002319,278.006165,277.909607,277.934937,277.913300,278.004639,277.920715,277.976562,278.041290,278.018860,277.988190,277.995911,278.011017
Gly_246,Gly_246,peak_apex_int,2264584.750000,1665532.625000,3931379.250000,3351728.500000,4209800.000000,3481478.750000,4574615.500000,3578009.750000,3463546.500000,2509071.500000,5186362.000000,4548655.000000,2812745.500000,2540946.750000,838100.875000,674174.687500,1856670.375000,1721493.000000,300774.812500,225285.734375,1959319.000000,1779754.250000,3563785.000000,3216214.000000,802788.062500,678377.125000,2157878.250000,1994692.250000,3030726.250000,3024484.000000,199920.812500,129177.703125,936565.375000,772331.812500,1484286.000000,1437845.750000,3502706.250000,3338676.500000,1058883.500000,857625.187500,2924055.250000,2678664.250000,2428999.250000,2352015.750000,2527531.500000,2256001.250000,1031973.312500,911428.187500,4139979.000000,3744176.500000,438457.687500,328647.187500
